Date,Open,High,Low,Close,Adj Close,Volume
2008-07-18,910.32,973.95,888.43,950.67,782.98,5604982
2008-07-21,975.53,988.22,926.95,950.19,782.59,4053295
2008-07-22,954.08,1047.74,937.54,1030.23,848.51,7189096
2008-07-23,1076.63,1205.12,1076.63,1176.41,968.91,7596099
2008-07-24,1216.15,1254.05,1165.29,1200.92,989.1,9355621
2008-07-25,1181.66,1181.66,1131.33,1148.27,945.73,5913857
2008-07-28,1138.99,1170.98,1138.99,1145.51,943.46,3385729
2008-07-29,1132.65,1132.65,1057.41,1059.16,872.34,5253136
2008-07-30,1076.63,1142.1,1076.63,1122.8,924.75,3760401
2008-07-31,1136.45,1168.53,1120.92,1129.01,929.87,6445634
2008-08-01,1102.89,1178.99,1073.69,1174.66,967.47,5337450
2008-08-04,1181.4,1201.79,1146.65,1174.49,967.33,4911770
2008-08-05,1218.43,1241.01,1155.4,1238.56,1020.1,5654253
2008-08-06,1264.82,1285.56,1182.98,1185.16,976.11,4848934
2008-08-07,1180.52,1238.12,1152.38,1215.1,1000.77,4419942
2008-08-08,1203.55,1249.94,1186.04,1248.19,1028.03,4630954
2008-08-11,1260.44,1290.99,1249.94,1257.81,1035.95,2985585
2008-08-12,1269.19,1276.2,1226.83,1235.14,1017.28,3783021
2008-08-13,1216.67,1260.44,1211.42,1232.43,1015.05,3329465
2008-08-14,1249.94,1249.94,1151.03,1162.41,957.38,3596229
2008-08-18,1185.16,1185.16,1120.65,1124.68,926.3,3542278
2008-08-19,1118.38,1127.39,1089.76,1125.99,927.38,3263169
2008-08-20,1145.6,1157.15,1113.87,1136.15,935.75,3457354
2008-08-21,1130.11,1130.11,1063.5,1064.37,876.63,3279269
2008-08-22,1062.62,1094.13,1050.41,1090.19,897.9,3614687
2008-08-25,1106.39,1137.9,1098.6,1101.88,907.52,2467713
2008-08-26,1086.34,1142.27,1077.72,1141.92,940.5,3117323
2008-08-27,1154.88,1176.41,1112.6,1121.27,923.49,3627061
2008-08-28,1123.02,1136.98,1107.48,1132.65,932.87,4635866
2008-08-29,1139.65,1207.92,1139.65,1200.04,988.37,4057956
2008-09-01,1186.04,1202.19,1164.16,1182.93,974.28,3394977
2008-09-02,1203.55,1254.49,1182.98,1240.31,1021.54,4463174
2008-09-04,1242.93,1242.93,1194.79,1214.97,1000.67,3708114
2008-09-05,1174.0,1186.04,1144.2,1145.86,943.75,4072735
2008-09-08,1207.92,1241.8,1191.47,1192.95,982.53,2543369
2008-09-09,1181.66,1190.24,1165.99,1171.16,964.58,2667674
2008-09-10,1159.52,1186.04,1151.03,1167.66,961.7,3177526
2008-09-11,1168.27,1168.27,1101.48,1107.66,912.29,3507635
2008-09-12,1129.06,1131.77,1044.55,1050.37,865.1,4260694
2008-09-15,1028.31,1028.31,888.52,954.61,786.23,7551203
2008-09-16,940.43,979.47,879.68,969.84,798.77,6380223
2008-09-17,992.6,994.35,929.22,933.34,768.71,5450579
2008-09-18,874.43,992.6,850.8,980.47,807.53,10887708
2008-09-19,1020.61,1128.09,1017.5,1121.27,923.49,7378782
2008-09-22,1146.56,1152.3,1095.01,1107.0,911.74,5628681
2008-09-23,1089.49,1114.22,1054.83,1056.49,870.14,5117663
2008-09-24,1076.19,1102.4,1060.0,1087.22,895.45,4342618
2008-09-25,1094.13,1100.61,1035.09,1097.63,904.02,6485210
2008-09-26,1085.38,1091.59,1019.12,1020.43,840.44,6292498
2008-09-29,1023.45,1032.86,925.29,963.71,793.73,5782170
2008-09-30,936.49,1027.61,893.95,993.56,818.31,7621902
2008-10-01,1014.3,1034.61,957.28,1000.47,824.0,6502912
2008-10-03,979.47,1006.51,924.45,931.41,767.13,5814724
2008-10-06,900.69,905.94,844.67,849.09,699.32,4928070
2008-10-07,897.19,905.81,835.96,882.31,726.68,7067553
2008-10-08,881.43,881.43,779.9,825.63,680.0,5990304
2008-10-10,771.14,771.14,676.3,680.55,560.51,5567883
2008-10-13,735.26,735.26,693.16,709.09,584.01,7377079
2008-10-14,709.87,821.91,699.33,705.98,581.45,6145839
2008-10-15,691.49,695.87,621.47,627.51,516.82,6148712
2008-10-16,577.7,630.22,550.48,600.24,494.37,8251342
2008-10-17,626.06,629.08,494.24,507.68,418.13,6858162
2008-10-20,538.31,584.7,529.56,581.2,478.69,9651651
2008-10-21,593.68,608.08,568.95,604.01,497.47,7224540
2008-10-22,596.96,596.96,567.2,578.75,476.67,5595956
2008-10-23,556.21,634.6,535.03,585.58,482.29,7938840
2008-10-24,567.42,584.4,522.25,540.94,445.53,8520671
2008-10-27,517.52,576.56,442.03,499.71,411.57,7198466
2008-10-29,568.29,582.69,542.69,560.2,461.39,4914366
2008-10-31,571.27,615.08,551.44,575.08,473.64,7020451
2008-11-03,621.47,621.47,592.76,612.71,504.64,5086713
2008-11-04,607.46,656.48,582.95,656.48,540.69,6265388
2008-11-05,675.87,681.78,570.04,581.38,478.83,6943937
2008-11-06,565.45,593.46,529.25,560.2,461.39,7571671
2008-11-07,555.82,588.21,552.45,587.33,483.73,5680347
2008-11-10,595.21,620.15,581.38,611.49,503.63,4769762
2008-11-11,607.55,612.63,555.51,558.45,459.94,4982863
2008-11-12,549.69,568.95,516.47,530.43,436.87,6485793
2008-11-14,542.69,572.8,506.01,510.92,420.8,7342362
2008-11-17,513.8,527.81,463.91,483.26,398.02,5482615
2008-11-18,474.64,480.54,453.67,456.56,376.03,5901027
2008-11-19,450.78,468.29,396.08,398.26,328.02,10722920
2008-11-20,384.92,437.65,354.5,372.97,307.18,8695651
2008-11-21,376.64,396.43,354.5,386.89,318.64,8801848
2008-11-24,376.56,412.92,368.5,406.67,334.94,11716102
2008-11-25,419.27,430.65,385.31,385.31,317.35,8171060
2008-11-26,392.14,403.52,379.45,398.26,328.02,7779561
2008-11-27,398.26,398.26,398.26,398.26,328.02,0
2008-11-28,381.63,404.39,376.82,391.87,322.75,5089059
2008-12-01,399.14,410.61,377.43,384.3,316.52,5869824
2008-12-02,374.63,374.63,356.42,367.58,302.75,5901269
2008-12-03,372.01,383.34,367.06,375.86,309.56,5952962
2008-12-04,381.63,401.77,374.72,392.14,322.97,4981175
2008-12-05,392.14,414.81,386.18,389.51,320.81,5743977
2008-12-08,405.09,414.72,393.89,398.26,328.02,4243276
2008-12-10,420.15,420.15,394.76,408.81,336.7,6603478
2008-12-11,428.9,436.78,407.98,435.9,359.02,9731346
2008-12-12,406.14,472.1,405.57,459.54,378.48,12476440
2008-12-15,468.42,491.44,468.42,475.29,391.46,6774713
2008-12-16,472.67,480.37,451.88,462.25,380.71,5455144
2008-12-17,470.91,474.94,406.32,407.89,335.95,6826664
2008-12-18,407.02,447.63,405.66,441.68,363.77,7939866
2008-12-19,437.65,497.61,417.21,489.43,403.1,12507421
2008-12-22,491.27,521.95,490.52,500.06,411.86,9505450
2008-12-23,490.48,494.55,468.38,469.91,387.02,6905273
2008-12-24,472.67,489.3,460.41,478.7,394.27,6394798
2008-12-26,481.42,492.8,447.33,448.16,369.11,7879326
2008-12-29,445.84,477.04,436.21,476.17,392.18,8047620
2008-12-30,481.51,494.55,469.6,488.9,402.67,6239153
2008-12-31,490.17,500.67,469.69,470.96,387.89,5892823
2009-01-02,495.34,511.66,492.97,497.92,410.09,5352549
2009-01-05,503.3,533.72,503.3,527.63,434.57,7310557
2009-01-06,530.09,548.29,510.3,536.21,441.63,9048828
2009-01-07,542.6,542.6,442.07,449.03,369.83,7814139
2009-01-09,441.94,484.04,404.83,413.49,340.56,11753435
2009-01-12,427.76,428.81,378.61,382.42,314.97,9112390
2009-01-13,380.76,395.29,348.37,360.19,296.66,11106474
2009-01-14,366.75,386.01,360.63,386.01,317.92,7970536
2009-01-15,367.63,371.39,343.12,361.15,297.45,7828471
2009-01-16,364.13,379.01,359.75,373.4,307.54,6914159
2009-01-19,380.67,383.38,370.25,372.7,306.97,6912604
2009-01-20,363.25,389.42,359.44,365.7,301.2,8107422
2009-01-21,357.12,370.69,338.92,339.62,279.72,8566197
2009-01-22,349.95,356.07,334.85,341.41,281.19,7308914
2009-01-23,344.08,352.75,329.2,332.62,273.95,6132363
2009-01-27,343.12,351.87,336.12,347.63,286.31,5200513
2009-01-28,350.12,365.7,350.12,360.19,296.66,4919701
2009-01-29,364.13,370.08,344.78,346.27,285.19,6091476
2009-01-30,341.37,372.22,339.14,370.69,305.31,7162016
2009-02-02,367.37,368.11,333.89,335.11,276.0,7059960
2009-02-03,349.9,349.9,311.04,328.72,270.74,8129956
2009-02-04,334.37,338.74,323.16,325.83,268.36,5854611
2009-02-05,328.42,331.13,317.82,321.85,265.08,5636261
2009-02-06,329.11,335.24,324.91,328.63,270.67,4627510
2009-02-09,332.62,345.66,328.59,343.99,283.32,5655989
2009-02-10,345.75,362.03,341.46,356.86,293.92,9623424
2009-02-11,342.24,375.07,342.24,373.4,307.54,9916293
2009-02-12,370.95,379.01,362.38,364.13,299.9,8758606
2009-02-13,369.38,383.21,367.67,379.01,312.16,5348371
2009-02-16,376.38,382.6,346.97,348.37,286.92,6464673
2009-02-17,343.12,343.99,329.9,332.97,274.24,5182443
2009-02-18,331.61,339.44,325.05,332.97,274.24,7214421
2009-02-19,332.4,338.52,328.9,334.37,275.39,3946493
2009-02-20,326.14,329.11,319.57,325.61,268.18,3557054
2009-02-24,318.61,329.51,312.48,326.8,269.15,4338434
2009-02-25,332.14,341.28,330.87,331.52,273.05,4294041
2009-02-26,332.62,333.49,317.34,319.57,263.21,4411204
2009-02-27,320.36,324.3,304.21,305.92,251.96,5737213
2009-03-02,300.93,302.77,284.61,285.26,234.95,4814897
2009-03-03,288.85,293.67,277.47,277.69,228.71,6459230
2009-03-04,280.1,288.24,278.48,285.26,234.95,5460153
2009-03-05,284.04,291.48,265.44,266.53,219.52,7122961
2009-03-06,265.22,271.78,247.4,252.09,207.62,15641030
2009-03-09,244.91,250.07,239.92,244.74,201.57,8927881
2009-03-12,250.56,255.59,241.76,247.71,204.02,10193713
2009-03-13,261.72,274.93,254.89,272.74,224.64,8719829
2009-03-16,278.35,281.15,265.44,274.19,225.83,10255083
2009-03-17,280.45,280.45,265.57,273.1,224.93,9995002
2009-03-18,276.6,288.85,276.03,278.0,228.96,7411922
2009-03-19,281.85,285.96,273.18,278.79,229.61,6043762
2009-03-20,276.6,280.1,269.24,274.36,225.97,5674766
2009-03-23,278.35,325.35,278.35,316.77,260.9,11504312
2009-03-24,323.86,334.1,295.94,296.42,244.14,18633031
2009-03-25,300.84,315.11,296.9,314.32,258.88,14114550
2009-03-26,318.61,320.8,304.91,311.61,256.65,9680684
2009-03-27,319.49,329.6,313.05,324.83,267.53,14604049
2009-03-30,317.74,319.57,291.91,296.55,244.25,9924995
2009-03-31,305.48,317.74,291.56,312.83,257.65,12865553
2009-04-01,312.83,343.03,302.86,342.95,282.45,17223868
2009-04-02,346.36,371.48,346.36,360.63,297.02,12119326
2009-04-06,374.98,380.71,356.77,378.13,311.43,10545687
2009-04-08,360.63,402.64,350.56,398.35,328.09,14306453
2009-04-09,410.52,419.23,391.79,409.2,337.03,13997264
2009-04-13,415.77,432.4,410.08,420.19,346.07,9686257
2009-04-15,411.39,502.42,402.86,484.04,398.67,17226463
2009-04-16,485.88,509.34,442.2,446.41,367.67,24578760
2009-04-17,462.16,495.42,450.78,462.16,380.64,16844207
2009-04-20,481.24,484.04,447.41,462.16,380.64,13037976
2009-04-21,452.88,457.65,433.28,445.09,366.59,14521784
2009-04-22,446.41,463.47,438.53,449.03,369.83,11914832
2009-04-23,451.09,468.81,434.2,467.76,385.26,12206947
2009-04-24,472.49,492.8,464.22,485.8,400.11,11265599
2009-04-27,485.4,497.17,460.67,463.21,381.51,10855421
2009-04-28,472.67,476.78,426.93,429.77,353.97,11448572
2009-04-29,449.29,461.99,435.73,459.54,378.48,8898130
2009-04-30,459.54,459.54,459.54,459.54,378.48,0
2009-05-04,481.07,498.92,472.75,493.8,406.7,8001863
2009-05-05,497.92,535.69,493.67,524.57,432.04,13999075
2009-05-06,533.94,546.06,499.8,513.37,422.82,11702659
2009-05-07,516.43,532.97,510.87,522.56,430.39,9561784
2009-05-08,524.31,528.68,494.59,504.61,415.61,7778353
2009-05-11,520.81,520.81,473.36,475.82,391.89,7825813
2009-05-12,474.42,501.99,463.91,500.67,412.36,9374128
2009-05-13,503.3,518.53,487.15,500.41,412.15,11741339
2009-05-14,490.08,503.13,473.71,501.46,413.01,8832419
2009-05-15,514.68,524.22,503.3,516.26,425.2,7843525
2009-05-18,612.71,671.36,603.83,654.64,539.17,36065
2009-05-19,691.49,822.79,652.1,769.53,633.79,17160369
2009-05-20,770.27,792.15,732.02,741.38,610.61,10310225
2009-05-21,743.14,777.71,730.88,753.77,620.82,7713955
2009-05-22,750.14,796.53,742.26,788.3,649.26,9582610
2009-05-25,779.02,817.54,779.02,801.78,660.36,6278004
2009-05-26,812.11,819.99,739.63,746.64,614.94,7994377
2009-05-27,749.44,809.66,749.44,801.56,660.18,8059991
2009-05-28,818.32,848.96,796.84,814.03,670.45,10894307
2009-05-29,835.92,851.59,815.96,820.16,675.5,6952598
2009-06-01,848.17,862.18,827.16,858.94,707.43,7698313
2009-06-02,874.26,874.26,821.12,842.13,693.59,5906137
2009-06-03,848.83,872.42,829.97,845.54,696.4,6519034
2009-06-04,831.54,912.07,827.86,908.57,748.31,9312487
2009-06-05,919.07,934.56,868.3,872.68,718.75,6944068
2009-06-08,888.43,892.81,804.41,805.46,663.39,6522816
2009-06-09,803.71,847.3,788.74,839.24,691.21,6319707
2009-06-10,853.42,886.68,838.02,864.1,711.69,5355698
2009-06-11,869.79,895.44,831.54,875.04,720.7,8762703
2009-06-12,892.72,900.69,842.09,846.9,697.52,6742425
2009-06-15,840.21,875.22,814.03,821.91,676.94,6542427
2009-06-16,813.77,882.31,791.28,872.59,718.68,8243825
2009-06-17,853.51,878.81,798.85,810.53,667.57,7292611
2009-06-18,813.16,831.36,757.23,774.69,638.05,9355998
2009-06-19,809.66,814.69,752.76,814.69,670.99,7714628
2009-06-22,821.04,831.02,779.02,779.85,642.3,6988096
2009-06-23,770.27,797.36,748.47,778.15,640.89,7566681
2009-06-24,794.78,808.78,779.02,798.28,657.47,5762965
2009-06-25,812.28,814.91,770.27,799.15,658.19,6794197
2009-06-26,805.28,826.29,793.03,819.29,674.78,5130988
2009-06-29,833.29,826.33,839.86,863.93,711.54,0
2009-06-30,839.42,856.84,780.38,791.93,657.19,5777755
2009-07-01,796.4,829.79,766.55,827.16,686.43,6980264
2009-07-02,840.29,840.29,798.28,810.62,672.7,7151100
2009-07-03,800.91,828.91,800.91,821.21,681.49,4355548
2009-07-06,837.67,840.21,720.51,724.75,601.44,7852461
2009-07-07,739.55,746.11,707.47,727.51,603.73,7219632
2009-07-08,713.64,717.58,661.73,664.31,551.29,6617447
2009-07-09,678.19,687.11,650.35,672.23,557.86,6951881
2009-07-10,675.96,703.75,629.34,634.38,526.44,7246993
2009-07-13,627.59,654.73,612.71,639.5,530.69,6191443
2009-07-14,656.48,698.49,648.73,698.49,579.65,5387627
2009-07-15,703.31,721.25,693.72,719.5,597.08,5400502
2009-07-16,745.76,751.8,698.58,714.25,592.73,7490769
2009-07-17,719.5,769.13,717.97,764.14,634.13,6394568
2009-07-20,774.65,782.09,731.1,772.54,641.1,6382255
2009-07-21,765.89,785.02,753.95,759.85,630.57,8209655
2009-07-22,769.39,799.5,749.79,766.77,636.31,8776290
2009-07-23,772.11,783.22,761.82,774.12,642.41,6389841
2009-07-24,796.53,813.16,773.03,787.21,653.27,6391886
2009-07-27,796.53,822.79,780.07,789.61,655.27,4544512
2009-07-28,793.55,797.8,768.52,776.4,644.3,6482134
2009-07-29,782.87,782.87,742.57,757.66,628.75,5336212
2009-07-30,759.68,765.8,738.58,755.21,626.72,4901218
2009-07-31,781.65,786.9,759.77,779.02,646.48,6104929
2009-08-03,765.89,800.38,754.73,794.78,659.55,4929943
2009-08-04,794.73,814.82,787.78,795.7,660.32,6904327
2009-08-05,800.51,806.94,786.24,795.13,659.84,4644451
2009-08-06,794.78,821.04,770.27,777.27,645.02,7542692
2009-08-07,774.08,774.51,736.13,737.36,611.9,5188455
2009-08-10,765.02,765.02,710.75,711.62,590.55,5291327
2009-08-11,719.5,742.26,712.41,726.5,602.9,4754516
2009-08-12,709.04,725.63,693.55,720.33,597.77,5355368
2009-08-13,745.59,754.25,726.59,752.76,624.69,4388515
2009-08-14,754.51,762.13,739.63,747.51,620.33,4667288
2009-08-17,701.12,733.51,691.49,694.82,576.6,4245679
2009-08-18,694.82,694.82,694.82,694.82,576.6,0
2009-08-19,694.82,694.82,694.82,694.82,576.6,0
2009-08-20,694.82,694.82,694.82,694.82,576.6,0
2009-08-21,694.82,694.82,694.82,694.82,576.6,0
2009-08-24,721.16,730.44,714.34,720.38,597.81,2830274
2009-08-25,717.75,724.75,706.37,718.15,595.96,4030730
2009-08-26,725.54,735.08,720.95,729.57,605.44,3812118
2009-08-27,730.01,751.89,715.3,730.88,606.53,7045166
2009-08-28,724.75,768.43,724.75,764.14,634.13,6995830
2009-08-31,748.3,770.97,748.3,758.89,629.77,6358903
2009-09-01,768.52,796.48,748.47,755.91,627.3,7929631
2009-09-02,744.01,790.84,744.01,785.02,651.45,8074983
2009-09-03,794.6,803.53,774.91,779.28,646.7,6304250
2009-09-04,786.03,794.6,767.73,793.11,658.17,4521043
2009-09-07,798.28,812.15,796.62,805.81,668.7,3765588
2009-09-08,812.63,821.91,793.11,797.67,661.95,5133423
2009-09-09,793.99,808.34,780.95,807.65,670.23,3985798
2009-09-10,818.32,826.03,790.88,791.8,657.08,4592505
2009-09-11,804.41,804.41,777.27,789.57,655.23,3674401
2009-09-14,781.21,787.73,766.24,772.63,641.18,3009315
2009-09-15,780.77,808.78,773.77,805.24,668.23,3629774
2009-09-16,812.28,817.45,801.34,808.34,670.81,2917902
2009-09-17,831.02,854.87,792.15,792.94,658.03,3283003
2009-09-18,798.45,818.41,780.47,811.41,673.35,4971280
2009-09-22,812.28,826.68,805.98,818.02,678.84,3680110
2009-09-23,822.7,822.7,792.59,793.25,658.28,3587880
2009-09-24,792.15,807.03,780.77,804.67,667.76,3819953
2009-09-25,793.99,805.24,787.78,794.56,659.37,3081518
2009-09-29,809.22,809.22,790.49,791.28,656.65,1739984
2009-09-30,800.91,808.78,789.96,804.67,667.76,2517646
2009-10-01,794.78,808.3,793.16,797.49,661.8,2188940
