Date,Open,High,Low,Close,Adj Close,Volume
2008-08-19,14.09,14.28,13.8,14.0,5.87,170917
2008-08-20,14.02,14.19,13.99,13.99,5.86,45421
2008-08-21,13.99,13.99,13.22,13.35,5.6,135141
2008-08-22,13.6,13.6,12.98,13.05,5.47,36991
2008-08-25,13.17,14.34,12.83,13.21,5.53,49836
2008-08-26,13.04,13.41,13.04,13.16,5.52,86354
2008-08-27,13.13,13.31,12.84,13.06,5.47,16653
2008-08-28,12.9,13.1,12.34,12.48,5.23,35159
2008-08-29,12.82,13.51,12.7,13.35,5.59,193448
2008-09-01,13.31,13.58,13.02,13.45,5.63,24167
2008-09-02,13.6,13.7,12.94,13.17,5.52,50814
2008-09-04,13.12,13.5,12.77,13.08,5.48,33440
2008-09-05,12.82,13.39,12.49,13.14,5.51,64061
2008-09-08,13.12,14.09,12.92,13.31,5.58,5981795
2008-09-09,13.12,13.12,12.93,12.99,5.44,59264
2008-09-10,12.83,13.26,12.54,12.73,5.33,24383
2008-09-11,13.07,13.07,12.63,12.65,5.3,9510
2008-09-12,12.74,12.91,12.29,12.61,5.28,31433
2008-09-15,12.63,13.12,11.21,13.12,5.5,105025
2008-09-16,12.24,12.82,11.56,12.33,5.17,80920
2008-09-17,12.53,12.71,11.72,12.14,5.09,700065
2008-09-18,11.19,12.33,11.19,12.06,5.05,79180
2008-09-19,12.18,12.48,11.67,11.92,4.99,27090
2008-09-22,11.96,12.43,11.85,11.94,5.0,49672
2008-09-23,11.85,12.12,11.66,11.78,4.94,14049
2008-09-24,12.24,12.44,11.66,11.83,4.96,27512
2008-09-25,11.61,12.04,11.61,11.67,4.89,55106
2008-09-26,11.67,12.62,11.29,11.5,4.82,80868
2008-09-29,11.17,11.27,10.26,10.67,4.47,30682
2008-09-30,10.21,11.27,9.91,10.6,4.44,22695
2008-10-01,10.61,11.3,10.61,11.03,4.62,12001
2008-10-03,11.17,11.17,10.48,10.74,4.5,19792
2008-10-06,10.49,10.49,9.34,9.6,4.02,78038
2008-10-07,9.54,10.3,9.05,9.21,3.86,21264
2008-10-08,9.05,9.05,7.36,7.36,3.09,374256
2008-10-10,7.1,7.14,6.32,6.9,2.89,94804
2008-10-13,6.62,8.28,6.38,8.28,3.47,211387
2008-10-14,9.7,9.7,7.58,8.43,3.53,109996
2008-10-15,7.69,7.98,7.26,7.46,3.13,42210
2008-10-16,7.29,7.86,6.53,7.03,2.95,42364
2008-10-17,7.19,7.48,6.83,6.93,2.9,20482
2008-10-20,7.0,7.29,6.59,6.99,2.93,42518
2008-10-21,7.83,7.83,6.47,6.69,2.8,81774
2008-10-22,7.05,7.05,6.83,6.91,2.89,9469
2008-10-23,7.2,7.2,6.27,6.85,2.87,44855
2008-10-24,6.99,7.48,6.41,6.79,2.84,113928
2008-10-27,7.09,7.97,5.84,6.71,2.81,97099
2008-10-29,7.29,8.26,6.8,7.27,3.05,92313
2008-10-31,8.06,8.58,6.91,7.17,3.0,66922
2008-11-03,7.77,7.77,6.95,6.96,2.92,46872
2008-11-04,6.9,7.09,6.61,7.0,2.93,117386
2008-11-05,7.58,7.58,6.75,6.76,2.83,104736
2008-11-06,7.19,7.51,6.32,6.87,2.88,226538
2008-11-07,6.8,7.0,6.7,6.91,2.89,62218
2008-11-10,6.73,7.09,6.72,6.93,2.9,406368
2008-11-11,7.09,7.28,6.61,7.01,2.94,60901
2008-11-12,7.19,7.19,6.83,6.97,2.92,16303
2008-11-14,7.09,7.09,6.81,6.86,2.87,15387
2008-11-17,7.0,7.0,6.32,6.72,2.81,30106
2008-11-18,6.41,6.79,6.3,6.43,2.69,13277
2008-11-19,6.32,6.99,6.32,6.83,2.86,82927
2008-11-20,6.51,7.05,6.46,7.05,2.96,34264
2008-11-21,6.9,7.18,6.51,7.0,2.93,51802
2008-11-24,7.0,7.23,7.0,7.06,2.96,138609
2008-11-25,7.58,7.58,6.7,7.38,3.09,64102
2008-11-26,7.38,7.63,7.29,7.56,3.17,24980
2008-11-28,7.48,7.48,6.88,7.12,2.98,14286
2008-12-01,7.17,7.56,7.08,7.26,3.04,52986
2008-12-02,6.9,7.29,6.75,7.18,3.01,7658
2008-12-03,6.85,7.39,6.85,7.14,2.99,12320
2008-12-04,7.19,7.48,6.95,7.05,2.96,15037
2008-12-05,6.7,7.06,6.66,6.73,2.82,63793
2008-12-08,6.75,7.04,6.75,6.85,2.87,157105
2008-12-10,6.85,6.85,6.53,6.73,2.82,192501
2008-12-11,7.13,7.13,6.7,6.77,2.84,12763
2008-12-12,7.51,7.51,6.77,6.91,2.89,120638
2008-12-15,6.82,6.99,5.64,6.41,2.69,1742417
2008-12-16,6.24,6.7,5.93,6.51,2.73,448002
2008-12-17,6.74,6.74,6.13,6.23,2.61,98437
2008-12-18,6.56,6.56,5.99,6.07,2.54,400677
2008-12-19,6.14,6.41,6.14,6.26,2.62,66757
2008-12-22,6.6,6.6,6.04,6.12,2.56,263179
2008-12-23,6.32,6.57,6.06,6.31,2.64,185759
2008-12-24,6.22,6.46,6.04,6.13,2.57,61312
2008-12-26,5.97,6.51,5.97,6.36,2.66,95195
2008-12-29,6.1,6.33,6.1,6.26,2.62,20369
2008-12-30,6.14,6.39,6.14,6.33,2.65,39317
2008-12-31,6.38,6.46,6.17,6.22,2.61,50979
2009-01-02,6.41,6.68,6.17,6.31,2.64,141738
2009-01-05,6.41,6.6,6.32,6.5,2.73,1120575
2009-01-06,6.6,7.07,6.54,6.66,2.79,312830
2009-01-07,6.7,6.73,6.02,6.15,2.58,166224
2009-01-09,6.08,6.15,5.69,6.05,2.53,95906
2009-01-12,6.47,6.61,5.74,5.89,2.47,51504
2009-01-13,5.88,5.88,5.64,5.81,2.43,44896
2009-01-14,5.73,6.02,5.73,5.93,2.49,38195
2009-01-15,5.95,6.5,5.73,5.8,2.43,529045
2009-01-16,6.07,6.38,5.76,5.81,2.43,651443
2009-01-19,5.83,6.07,5.75,5.82,2.44,302003
2009-01-20,5.76,5.93,5.67,5.74,2.41,374482
2009-01-21,5.62,5.78,5.62,5.72,2.4,142716
2009-01-22,5.82,6.07,5.68,5.88,2.46,114772
2009-01-23,5.78,5.95,5.59,5.74,2.4,262407
2009-01-27,5.6,5.73,5.59,5.63,2.36,1639338
2009-01-28,5.73,6.16,5.39,5.73,2.4,147821
2009-01-29,6.02,6.38,5.54,5.91,2.48,68455
2009-01-30,6.02,6.02,5.64,5.72,2.4,90728
2009-02-02,5.73,5.82,5.54,5.59,2.34,50423
2009-02-03,5.64,5.79,5.25,5.63,2.36,206056
2009-02-04,5.71,5.83,5.57,5.59,2.34,33440
2009-02-05,5.57,5.72,5.47,5.63,2.36,134842
2009-02-06,5.54,5.64,5.44,5.46,2.29,44392
2009-02-09,5.44,5.79,5.44,5.76,2.41,86828
2009-02-10,5.83,5.83,5.46,5.51,2.31,98098
2009-02-11,5.5,5.67,5.45,5.57,2.33,17250
2009-02-12,5.68,5.68,5.51,5.6,2.35,502943
2009-02-13,5.9,5.9,5.66,5.82,2.44,110068
2009-02-16,5.81,5.88,5.57,5.6,2.34,68600
2009-02-17,5.87,6.02,5.46,5.77,2.42,5805536
2009-02-18,5.82,5.97,5.54,5.65,2.37,197091
2009-02-19,5.73,5.73,5.5,5.55,2.32,62764
2009-02-20,5.85,5.85,5.49,5.53,2.32,93878
2009-02-24,5.45,5.6,5.39,5.54,2.32,51957
2009-02-25,5.73,5.73,5.4,5.41,2.27,46749
2009-02-26,5.6,5.6,5.34,5.35,2.24,24074
2009-02-27,5.52,5.63,5.39,5.6,2.35,52965
2009-03-02,5.42,5.61,5.34,5.35,2.24,32082
2009-03-03,5.25,5.34,5.15,5.19,2.17,9253
2009-03-04,5.15,5.45,5.0,5.08,2.13,59038
2009-03-05,5.34,5.34,4.96,4.96,2.08,8996
2009-03-06,4.96,5.25,4.83,4.95,2.07,50773
2009-03-09,4.86,4.93,4.4,4.63,1.94,61292
2009-03-12,4.57,4.97,4.53,4.87,2.04,58770
2009-03-13,4.81,5.03,4.77,4.96,2.08,23364
2009-03-16,5.09,5.39,4.79,4.96,2.08,196968
2009-03-17,4.86,5.34,4.86,5.3,2.22,76751
2009-03-18,4.96,5.3,4.96,5.23,2.19,311245
2009-03-19,5.24,5.82,5.11,5.57,2.33,112250
2009-03-20,5.49,5.81,5.39,5.72,2.4,73982
2009-03-23,5.85,6.86,5.85,6.86,2.88,489130
2009-03-24,7.26,8.06,6.92,7.07,2.96,1505566
2009-03-25,7.09,8.24,7.09,7.3,3.06,346826
2009-03-26,7.38,7.38,6.52,6.61,2.77,176980
2009-03-27,6.68,7.0,6.68,6.91,2.89,247535
2009-03-30,6.51,6.82,6.36,6.46,2.71,95082
2009-03-31,6.37,6.99,6.2,6.79,2.84,225169
2009-04-01,6.66,7.37,6.66,7.01,2.94,64853
2009-04-02,7.02,7.58,7.02,7.45,3.12,251219
2009-04-06,7.43,7.58,7.38,7.42,3.11,43723
2009-04-08,6.96,8.05,6.96,7.92,3.32,90234
2009-04-09,7.97,8.01,7.52,7.77,3.26,45318
2009-04-13,8.21,8.21,7.77,7.84,3.28,97758
2009-04-15,7.82,9.4,7.77,8.94,3.75,247792
2009-04-16,9.52,9.72,8.36,8.44,3.54,137055
2009-04-17,8.45,9.12,8.06,8.21,3.44,1355574
2009-04-20,7.98,8.45,7.98,8.2,3.44,64740
2009-04-21,7.97,9.02,7.97,8.77,3.68,110109
2009-04-22,9.13,9.33,8.61,8.84,3.7,55703
2009-04-23,8.26,9.06,8.26,8.95,3.75,307972
2009-04-24,8.84,9.33,8.75,9.05,3.79,108411
2009-04-27,8.74,9.28,8.74,9.11,3.82,19937
2009-04-28,9.08,9.17,8.84,9.02,3.78,35252
2009-04-29,8.99,9.12,8.66,8.8,3.69,60695
2009-04-30,8.79,8.79,8.79,8.79,3.68,0
2009-05-04,9.07,9.62,8.95,9.28,3.89,82783
2009-05-05,8.85,10.22,8.85,9.45,3.96,266854
2009-05-06,9.18,9.72,9.13,9.2,3.86,58400
2009-05-07,9.62,9.63,9.23,9.29,3.89,51277
2009-05-08,9.23,9.7,8.84,9.24,3.87,43033
2009-05-11,9.42,9.42,8.77,8.87,3.71,70267
2009-05-12,8.89,9.32,8.84,9.14,3.83,44546
2009-05-13,9.04,9.23,8.74,8.81,3.69,53840
2009-05-14,8.94,9.3,8.65,9.14,3.83,93127
2009-05-15,9.52,9.52,8.99,9.07,3.8,48601
2009-05-18,90.36,90.36,90.36,90.36,37.86,0
2009-05-19,9.82,10.89,9.23,10.89,4.56,343883
2009-05-20,11.66,12.63,11.46,12.3,5.15,1165214
2009-05-21,13.01,13.31,12.19,12.4,5.19,501224
2009-05-22,12.24,13.02,12.24,12.65,5.3,202937
2009-05-25,12.92,13.12,12.24,12.48,5.23,134214
2009-05-26,12.73,12.73,11.66,11.88,4.98,67447
2009-05-27,12.05,12.92,12.05,12.29,5.15,186593
2009-05-28,12.62,12.71,12.05,12.26,5.14,98190
2009-05-29,12.44,13.49,12.2,13.48,5.65,450297
2009-06-01,14.45,14.83,14.19,14.83,6.21,494534
2009-06-02,15.85,16.31,15.85,16.31,6.83,154861
2009-06-03,17.13,17.13,16.92,17.13,7.18,209041
2009-06-04,17.97,17.98,16.32,16.98,7.11,458016
2009-06-05,17.11,17.68,16.13,17.34,7.26,5956939
2009-06-08,18.21,18.21,16.71,17.15,7.19,1761716
2009-06-09,17.01,17.17,16.3,16.52,6.92,638248
2009-06-10,17.2,17.2,15.76,16.06,6.73,129840
2009-06-11,16.06,16.23,15.26,15.45,6.47,304926
2009-06-12,15.55,15.57,14.68,15.02,6.29,157156
2009-06-15,14.85,15.77,14.85,15.5,6.5,347660
2009-06-16,15.16,16.0,15.06,15.59,6.53,556721
2009-06-17,15.84,16.13,15.45,15.53,6.51,193581
2009-06-18,15.53,15.74,15.17,15.55,6.52,353877
2009-06-19,15.64,15.74,14.77,15.09,6.32,89895
2009-06-22,14.79,15.74,14.67,15.27,6.4,76669
2009-06-23,15.35,15.52,14.51,14.53,6.09,2693043
2009-06-24,14.92,15.26,14.48,15.1,6.33,141717
2009-06-25,15.16,15.74,14.98,15.2,6.37,59871
2009-06-26,15.39,15.39,14.87,15.29,6.41,32668
2009-06-29,15.73,15.73,14.87,15.19,7.32,44546
2009-06-30,15.06,15.23,14.77,14.88,7.17,20359
2009-07-01,14.77,15.59,14.14,15.38,7.41,166759
2009-07-02,14.88,15.64,14.83,15.08,7.27,38988
2009-07-03,15.14,15.25,14.67,14.93,7.2,25947
2009-07-06,14.87,15.45,14.19,14.22,6.85,18506
2009-07-07,15.23,15.23,14.01,14.19,6.84,26431
2009-07-08,14.09,14.84,13.22,14.47,6.98,117592
2009-07-09,14.12,14.94,14.12,14.49,6.98,37938
2009-07-10,14.28,14.77,13.8,14.15,6.82,24506
2009-07-13,13.89,14.23,13.51,13.61,6.56,47160
2009-07-14,13.8,14.48,13.43,14.43,6.95,54252
2009-07-15,14.57,17.31,14.57,17.31,8.35,706940
2009-07-16,18.07,18.7,16.16,16.42,7.91,825633
2009-07-17,16.89,17.59,16.53,17.5,8.44,327054
2009-07-20,17.49,18.56,17.11,17.9,8.63,315897
2009-07-21,17.3,18.07,17.3,17.71,8.54,127617
2009-07-22,17.68,18.02,16.92,17.82,8.59,128656
2009-07-23,17.59,18.06,17.01,17.25,8.31,130725
2009-07-24,17.49,17.68,16.81,17.14,8.26,43033
2009-07-27,17.49,18.6,16.81,18.45,8.89,401418
2009-07-28,18.47,19.2,17.69,18.99,9.16,109687
2009-07-29,19.04,19.14,18.36,18.8,9.06,75187
2009-07-30,18.12,19.13,18.12,18.64,8.99,53150
2009-07-31,18.85,19.24,18.17,18.47,8.91,96997
2009-08-03,18.64,20.79,18.36,20.51,9.88,354896
2009-08-04,20.6,21.81,20.5,20.62,9.94,428024
2009-08-05,20.79,20.97,20.4,20.75,10.0,31866
2009-08-06,20.69,20.99,20.43,20.5,9.88,67426
2009-08-07,20.43,21.08,19.53,20.29,9.78,80467
2009-08-10,20.69,20.69,19.14,19.46,9.38,145454
2009-08-11,19.82,19.82,18.57,18.82,9.07,32998
2009-08-12,18.47,20.52,17.8,19.52,9.41,84378
2009-08-13,19.91,21.08,19.73,20.79,10.02,146812
2009-08-14,20.41,20.41,19.65,19.72,9.51,74178
2009-08-17,19.92,20.19,18.57,18.74,9.03,54849
2009-08-18,19.43,20.0,18.82,19.69,9.49,73437
2009-08-19,19.65,19.87,19.04,19.23,9.27,17291
2009-08-20,19.43,19.72,19.33,19.45,9.37,39328
2009-08-21,19.04,19.82,18.96,19.64,9.47,21450
2009-08-24,19.53,20.37,19.26,19.42,9.36,49919
2009-08-25,19.27,19.72,19.27,19.55,9.42,19700
2009-08-26,19.53,19.92,19.25,19.81,9.55,33893
2009-08-27,19.44,20.4,19.43,19.44,9.37,18547
2009-08-28,19.92,20.21,19.24,19.44,9.37,115492
2009-08-31,19.24,20.01,19.16,19.83,9.56,55096
2009-09-01,19.83,23.42,19.83,21.62,10.42,637507
2009-09-02,21.47,22.25,20.01,21.18,10.21,189073
2009-09-03,20.99,22.74,20.99,21.75,10.48,1061496
2009-09-04,22.44,23.22,21.87,22.05,10.63,741678
2009-09-07,22.44,22.44,21.87,22.09,10.65,181910
2009-09-08,22.33,22.35,21.86,22.07,10.64,205634
2009-09-09,21.69,22.15,21.03,21.27,10.25,224068
2009-09-10,21.53,21.71,19.63,20.06,9.67,320241
2009-09-11,20.74,20.88,19.49,20.13,9.7,187509
2009-09-14,19.92,20.6,19.92,20.38,9.83,90862
2009-09-15,20.21,21.76,20.21,21.43,10.33,267111
2009-09-16,21.47,21.96,20.62,21.16,10.2,169569
2009-09-17,21.19,23.8,21.19,22.53,10.86,1644793
2009-09-18,22.59,22.59,21.47,22.09,10.65,193067
2009-09-22,22.54,23.31,21.86,22.02,10.61,217069
2009-09-23,22.44,22.81,20.94,21.36,10.29,160378
2009-09-24,21.08,21.96,21.08,21.64,10.43,114638
2009-09-25,21.28,21.93,21.28,21.57,10.4,84285
2009-09-29,22.15,22.63,21.57,22.42,10.81,152061
2009-09-30,21.62,23.51,21.62,23.24,11.2,423042
2009-10-01,23.31,27.89,23.31,27.83,13.41,5849362
2009-10-05,25.52,28.63,25.52,27.18,13.1,4331753
2009-10-06,27.88,27.88,25.46,26.18,12.62,970315
2009-10-07,26.62,28.86,26.44,27.15,13.09,1797204
2009-10-08,27.59,27.86,26.53,26.96,12.99,471489
2009-10-09,27.39,27.95,26.33,26.9,12.97,303979
2009-10-12,27.59,28.42,27.3,27.66,13.33,436803
2009-10-13,27.62,27.62,27.62,27.62,13.31,0
2009-10-14,28.16,32.53,27.6,31.62,15.24,8492208
2009-10-15,31.77,32.67,29.09,29.88,14.4,7393329
2009-10-16,30.12,30.12,28.47,28.79,13.88,1181795
2009-10-20,29.15,29.42,27.53,27.79,13.39,506463
2009-10-21,27.69,28.46,26.72,27.38,13.2,1176495
2009-10-22,27.58,27.64,26.63,27.02,13.03,625208
2009-10-23,27.59,27.69,25.56,25.81,12.44,624456
2009-10-26,26.14,28.17,25.59,26.52,12.79,1107514
2009-10-27,26.35,26.91,25.36,26.5,12.77,676372
2009-10-28,24.49,26.86,24.49,25.48,12.28,328928
2009-10-29,25.16,26.04,24.05,25.34,12.21,521892
2009-10-30,26.14,26.71,24.48,25.02,12.06,257971
2009-11-03,24.6,26.12,24.6,25.39,12.24,338706
2009-11-04,25.93,26.03,25.0,25.34,12.21,251508
2009-11-05,25.28,25.6,24.89,25.05,12.07,172142
2009-11-06,25.27,25.75,25.07,25.25,12.17,193448
2009-11-09,25.31,25.75,25.31,25.52,12.3,147749
2009-11-10,25.8,25.84,25.08,25.56,12.32,133061
2009-11-11,30.34,30.34,25.17,25.74,12.41,250180
2009-11-12,25.84,26.04,25.36,25.5,12.29,110274
2009-11-13,25.64,26.71,25.38,26.24,12.65,264713
2009-11-16,26.7,27.79,25.84,27.22,13.12,344294
2009-11-17,26.83,29.83,26.83,29.17,14.06,956132
2009-11-18,29.99,29.99,28.39,29.11,14.03,322382
2009-11-19,29.11,30.02,27.81,28.05,13.52,178812
2009-11-20,27.01,31.09,27.01,28.83,13.9,340332
2009-11-23,29.24,29.44,28.56,28.76,13.86,82196
2009-11-24,28.37,28.76,27.79,27.99,13.49,155077
2009-11-25,28.12,28.56,27.45,27.64,13.32,140307
