Date,Open,High,Low,Close,Adj Close,Volume
2015-08-06,67.95,68.3,67.4,67.75,65.72,232602
2015-08-07,67.75,68.5,67.3,67.95,65.92,225680
2015-08-10,68.5,68.5,67.0,67.2,65.19,122101
2015-08-11,66.6,68.7,66.6,67.35,65.34,212216
2015-08-12,67.5,67.7,64.9,65.1,63.15,216640
2015-08-13,65.1,66.5,64.0,64.5,62.57,180640
2015-08-14,64.9,67.5,64.85,67.1,65.09,230176
2015-08-17,66.35,68.2,65.95,67.6,65.58,197519
2015-08-18,67.6,68.1,67.05,67.35,65.34,97738
2015-08-19,67.5,67.75,66.6,67.15,65.14,108867
2015-08-20,68.0,68.0,66.0,66.5,64.51,130889
2015-08-21,65.0,67.5,65.0,66.9,64.9,178757
2015-08-24,65.0,65.25,60.3,61.05,59.23,587159
2015-08-25,60.3,63.0,59.5,62.55,60.68,9161807
2015-08-26,64.0,64.0,59.85,60.6,58.79,5296521
2015-08-27,62.0,62.1,61.0,61.8,59.95,1343870
2015-08-28,62.0,63.25,61.8,62.55,60.68,198491
2015-08-31,62.5,62.65,60.95,61.25,59.42,167097
2015-09-01,61.5,61.5,59.0,59.3,57.53,225646
2015-09-02,60.8,60.8,58.9,59.25,57.48,315518
2015-09-03,59.15,60.05,59.0,59.3,57.53,187095
2015-09-04,60.0,60.0,56.3,57.65,55.93,425281
2015-09-07,58.0,58.6,56.8,57.15,55.44,193756
2015-09-08,58.1,59.0,57.0,58.1,56.36,257838
2015-09-09,59.9,59.9,58.35,59.7,57.92,207173
2015-09-10,59.5,60.3,58.2,59.7,57.92,157122
2015-09-11,60.45,61.9,59.85,60.45,58.64,399196
2015-09-14,61.3,61.3,60.2,61.0,59.18,176486
2015-09-15,61.8,61.8,59.8,60.0,58.21,125053
2015-09-16,61.0,61.0,59.95,60.45,58.64,109029
2015-09-18,61.0,63.65,61.0,63.15,61.26,244934
2015-09-21,63.8,65.75,63.8,65.5,63.54,175294
2015-09-22,65.9,66.3,63.25,63.6,61.7,431956
2015-09-23,63.3,64.6,62.4,64.25,62.33,168344
2015-09-24,64.0,65.3,63.6,64.6,62.67,109505
2015-09-28,64.9,65.0,64.0,64.1,62.18,59175
2015-09-29,63.7,65.3,63.25,64.5,62.57,280687
2015-09-30,65.5,65.5,63.55,64.05,62.14,179633
2015-10-01,64.25,66.55,64.2,65.3,63.35,194630
2015-10-05,65.5,65.5,64.25,65.05,63.11,133467
2015-10-06,65.5,65.8,64.3,65.35,63.4,227294
2015-10-07,65.5,65.7,64.9,65.2,63.25,211302
2015-10-08,65.5,65.6,64.2,64.6,62.67,300602
2015-10-09,66.0,66.0,64.0,64.3,62.38,69401
2015-10-12,64.6,66.9,64.05,66.4,64.42,197403
2015-10-13,67.0,67.2,64.55,64.75,62.81,180069
2015-10-14,65.6,65.6,64.1,64.3,62.38,106239
2015-10-15,65.0,65.1,64.15,64.25,62.33,69536
2015-10-16,65.1,65.1,64.15,64.5,62.57,112844
2015-10-19,64.55,65.2,64.5,65.0,63.06,112226
2015-10-20,66.0,67.0,64.6,65.4,63.45,227586
2015-10-21,59.8,61.1,55.8,57.5,55.78,3212383
2015-10-23,58.5,59.0,56.8,57.05,55.34,960606
2015-10-26,58.0,58.0,56.65,57.2,55.49,415827
2015-10-27,57.9,57.9,56.5,56.65,54.96,449489
2015-10-28,57.4,57.4,56.0,56.3,54.62,360598
2015-10-29,56.5,56.7,54.9,55.1,53.45,408113
2015-10-30,55.75,55.75,54.0,54.35,52.73,361142
2015-11-02,54.35,55.25,52.45,54.75,53.11,247209
2015-11-03,55.15,55.55,54.65,55.15,53.5,279176
2015-11-04,55.9,55.9,55.05,55.25,53.6,213841
2015-11-05,55.55,55.55,54.1,54.55,52.92,1415267
2015-11-06,55.4,55.75,54.3,54.6,52.97,1611793
2015-11-09,53.25,54.5,52.9,54.2,52.58,240702
2015-11-10,54.2,54.8,53.55,53.7,52.09,127969
2015-11-13,54.15,54.15,53.5,53.65,52.05,126767
2015-11-16,54.8,56.95,53.6,56.8,55.1,514840
2015-11-17,57.0,57.05,55.85,56.8,55.1,265803
2015-11-18,57.45,57.55,55.05,55.35,53.7,329888
2015-11-19,56.0,57.25,55.75,56.95,55.25,287796
2015-11-20,57.05,57.15,56.15,56.35,54.67,725536
2015-11-23,56.95,57.45,56.55,56.95,55.25,184946
2015-11-24,57.4,57.4,56.4,56.95,55.25,84614
2015-11-26,57.1,57.25,56.4,56.75,55.05,67547
2015-11-27,57.95,59.4,57.0,58.9,57.14,675591
2015-11-30,58.9,59.45,58.35,58.6,56.85,200939
2015-12-01,58.75,59.2,58.5,58.85,57.09,147132
2015-12-02,59.5,59.5,57.15,57.3,55.59,3048917
2015-12-03,57.5,57.8,56.95,57.0,55.3,283796
2015-12-04,56.85,57.35,56.6,56.8,55.1,89002
2015-12-07,57.0,57.95,57.0,57.55,55.83,111429
2015-12-08,57.4,57.8,57.0,57.4,55.68,168600
2015-12-09,57.6,57.8,54.9,55.05,53.4,264464
2015-12-10,55.5,56.1,54.6,55.45,53.79,185078
2015-12-11,56.25,56.95,54.25,54.6,52.97,247356
2015-12-14,55.5,55.5,52.75,53.55,51.95,279404
2015-12-15,53.75,53.8,52.95,53.6,52.0,242564
2015-12-16,54.0,54.7,53.5,54.35,52.73,174337
2015-12-17,55.0,56.0,54.65,55.45,53.79,497328
2015-12-18,55.9,55.9,54.4,55.1,53.45,215793
2015-12-21,55.25,56.5,55.0,56.3,54.62,218198
2015-12-22,56.5,56.75,55.05,56.15,54.47,311540
2015-12-23,56.5,57.05,56.05,56.35,54.67,170972
